movieId,title,avg_sim_rating,votes
142509,Hardcore Henry,4.5,1
82366,Hatchet II,4.5,1
6163,He Loves Me... He Loves Me Not (À la folie... pas du tout),4.5,1
126090,Hedgehog in the Fog,4.5,1
33830,Herbie: Fully Loaded,4.5,1
7037,High Heels (Tacones lejanos),4.5,1
107630,High School,4.5,1
5614,"His Secret Life (a.k.a. Ignorant Fairies, The) (Fate ignoranti, Le)",4.5,1
104875,"History of Future Folk, The",4.5,1
5912,Hit the Bank (Vabank),4.5,1
26444,"Hitch Hikers Guide to the Galaxy, The",4.5,1
69720,Hood of Horror,4.5,1
7091,Horse Feathers,4.5,1
6290,House of 1000 Corpses,4.5,1
148956,How to Be Single,4.5,1
143896,How To Change The World,4.5,1
5131,How to Kill Your Neighbor's Dog,4.5,1
62113,How to Lose Friends & Alienate People,4.5,1
4357,How to Marry a Millionaire,4.5,1
8484,"Human Condition I, The (Ningen no joken I)",4.5,1
26048,"Human Condition II, The (Ningen no joken II)",4.5,1
7079,"Hunchback of Notre Dame, The",4.5,1
156726,Hush,4.5,1
165969,HyperNormalisation,4.5,1
8044,I Am a Fugitive from a Chain Gang,4.5,1
46105,I Am a Sex Addict,4.5,1
6545,I Capture the Castle,4.5,1
56060,I Served the King of England (Obsluhoval jsem anglického krále),4.5,1
2557,I Stand Alone (Seul contre tous),4.5,1
5849,I'm Starting From Three (Ricomincio da Tre),4.5,1
165671,Ice Guardians,4.5,1
40959,"Ice Harvest, The",4.5,1
100390,Identity Thief,4.5,1
3569,"Idiots, The (Idioterne)",4.5,1
8511,"Immigrant, The",4.5,1
99145,"Impossible, The (Imposible, Lo)",4.5,1
104339,In a World...,4.5,1
117466,In the Heart of the Sea,4.5,1
71211,"Informant!, The",4.5,1
102984,Inhuman Resources (Redd Inc.),4.5,1
112334,"Internet's Own Boy: The Story of Aaron Swartz, The",4.5,1
27768,Intimate Strangers (Confidences trop intimes),4.5,1
71520,"Invention of Lying, The",4.5,1
79553,Ip Man 2,4.5,1
141836,It Can't Be!,4.5,1
84246,It Happened on Fifth Avenue,4.5,1
70862,It Might Get Loud,4.5,1
102666,Ivan Vasilievich: Back to the Future (Ivan Vasilievich menyaet professiyu),4.5,1
95313,Jack-Jack Attack,4.5,1
391,Jason's Lyric,4.5,1
4612,Jesus of Montreal (Jésus de Montréal),4.5,1
180265,Jim & Andy: The Great Beyond,4.5,1
128099,Jim Jefferies: BARE,4.5,1
161024,Jim Jefferies: Freedumb,4.5,1
100194,Jim Jefferies: Fully Functional (EPIX),4.5,1
123200,Jim Jefferies: I Swear to God,4.5,1
99437,John Dies at the End,4.5,1
128991,Johnny Express,4.5,1
140928,Joy,4.5,1
7976,Ken Park,4.5,1
128089,Kevin Hart: I'm a Grown Little Man,4.5,1
124273,Kevin Smith: Too Fat For 40,4.5,1
5483,"Kid Stays in the Picture, The",4.5,1
107412,"Kidnapping, Caucasian Style (Kavkazskaya plennitsa)",4.5,1
89837,Kill List,4.5,1
95761,Killer Joe,4.5,1
121469,Killer Movie,4.5,1
97860,Killing Them Softly,4.5,1
7564,Kwaidan (Kaidan),4.5,1
117849,La Belle Verte,4.5,1
177615,Lady Bird,4.5,1
7843,Lammbock,4.5,1
5385,"Last Waltz, The",4.5,1
27370,Late Night Shopping,4.5,1
7450,Laws of Attraction,4.5,1
130976,Legend No. 17,4.5,1
169034,Lemonade,4.5,1
4374,Let It Snow,4.5,1
111913,Lilting,4.5,1
165551,Lion,4.5,1
174909,Logan Lucky,4.5,1
33646,"Longest Yard, The",4.5,1
140162,Love,4.5,1
2585,"Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar)",4.5,1
81087,Luck by Chance,4.5,1
42191,Luxo Jr.,4.5,1
140038,Madly in Love,4.5,1
188751,Mamma Mia: Here We Go Again!,4.5,1
104129,Man of Tai Chi,4.5,1
67888,Man on the Flying Trapeze,4.5,1
97168,Marley,4.5,1
2181,Marnie,4.5,1
90374,Martha Marcy May Marlene,4.5,1
139157,Massu Engira Maasilamani,4.5,1
164226,Maximum Ride,4.5,1
177185,Maz Jobrani: Immigrant,4.5,1
110330,Me and you (io e te),4.5,1
27838,Mean Creek,4.5,1
85020,"Mechanic, The",4.5,1
60516,Meet Dave,4.5,1
46347,Metal: A Headbanger's Journey,4.5,1
76173,Micmacs (Micmacs à tire-larigot),4.5,1
160567,Mike & Dave Need Wedding Dates,4.5,1
86487,Mildred Pierce,4.5,1
3283,Minnie and Moskowitz,4.5,1
34450,Miracles - Mr. Canton and Lady Rose,4.5,1
70641,Miss March,4.5,1
27328,Monday,4.5,1
87483,Mr. Popper's Penguins,4.5,1
55241,Mr. Woodcock,4.5,1
170355,Mulholland Dr.,4.5,1
8795,Musa the Warrior (Musa),4.5,1
51167,My Father and My Son (Babam ve oglum),4.5,1
55687,My Kid Could Paint That,4.5,1
2615,My Science Project,4.5,1
171917,Mystère à la Tour Eiffel,4.5,1
168846,Neal Brennan: 3 Mics,4.5,1
156609,Neighbors 2: Sorority Rising,4.5,1
68945,Neon Genesis Evangelion: Death & Rebirth (Shin seiki Evangelion Gekijô-ban: Shito shinsei),4.5,1
284,New York Cop (Nyû Yôku no koppu),4.5,1
4628,New York Stories,4.5,1
2084,Newsies,4.5,1
26003,Night and Fog (Nuit et brouillard),4.5,1
31804,Night Watch (Nochnoy dozor),4.5,1
107462,Ninja: Shadow of a Tear,4.5,1
26985,Nirvana,4.5,1
93988,North & South,4.5,1
3289,Not One Less (Yi ge dou bu neng shao),4.5,1
108981,Nymphomaniac: Volume II,4.5,1
160289,O.J.: Made in America,4.5,1
27627,Oasis,4.5,1
109971,Ocho apellidos vascos,4.5,1
110591,Oculus,4.5,1
166492,Office Christmas Party,4.5,1
133712,Office Romance,4.5,1
8341,Oliver Twist,4.5,1
101362,Olympus Has Fallen,4.5,1
2984,On Any Sunday,4.5,1
3379,On the Beach,4.5,1
6387,Once a Thief (Zong heng si hai),4.5,1
3989,One Day in September,4.5,1
4267,One Night at McCool's,4.5,1
6579,"One, Two, Three",4.5,1
26122,Onibaba,4.5,1
107408,Only Old Men Are Going to Battle (V boy idut odni stariki),4.5,1
141818,Ordinary Miracle,4.5,1
2801,Oscar and Lucinda (a.k.a. Oscar & Lucinda),4.5,1
110771,"Other Woman, The",4.5,1
7218,"Ox-Bow Incident, The",4.5,1
5786,Paid in Full,4.5,1
70687,Paper Heart,4.5,1
156605,Paterson,4.5,1
183317,Patti Rocks,4.5,1
120813,Patton Oswalt: My Weakness Is Strong,4.5,1
159976,Pelé: Birth of a Legend,4.5,1
33893,"Perfect Crime, The (Crimen Ferpecto) (Ferpect Crime)",4.5,1
74508,Persuasion,4.5,1
106438,Philomena,4.5,1
134334,Phir Hera Pheri,4.5,1
160718,Piper,4.5,1
2782,Pit and the Pendulum,4.5,1
182731,Pixel Perfect,4.5,1
36850,Police Story 2 (Ging chaat goo si juk jaap),4.5,1
6193,Poolhall Junkies,4.5,1
4373,Pootie Tang,4.5,1
53883,"Power of Nightmares, The: The Rise of the Politics of Fear",4.5,1
4157,"Price of Milk, The",4.5,1
149830,Pride and Prejudice and Zombies,4.5,1
26603,Prince of Darkness,4.5,1
93270,Project X,4.5,1
25886,Random Harvest,4.5,1
140956,Ready Player One,4.5,1
5498,Red Beard (Akahige),4.5,1
106594,Red Flag,4.5,1
27776,Red Lights (Feux rouges),4.5,1
98607,Redline,4.5,1
6376,Respiro,4.5,1
91947,"Revenant, The",4.5,1
26736,Riki-Oh: The Story of Ricky (Lik Wong),4.5,1
57843,Rise of the Footsoldier,4.5,1
85885,Room in Rome (Habitación en Roma),4.5,1
31435,Rory O'Shea Was Here (Inside I'm Dancing),4.5,1
171867,Rough Night,4.5,1
116817,Rudderless,4.5,1
142550,Ryuzo and the Seven Henchmen,4.5,1
6217,"Safety of Objects, The",4.5,1
4407,Salvador,4.5,1
55577,Saw IV,4.5,1
63436,Saw V,4.5,1
72129,Saw VI,4.5,1
81535,Saw VII 3D - The Final Chapter,4.5,1
78620,"Scalphunters, The",4.5,1
46967,Scoop,4.5,1
5095,"Scotland, Pa.",4.5,1
74553,"Secret of Kells, The",4.5,1
44931,Secrets of a Soul (Geheimnisse einer Seele),4.5,1
144478,"Sex, Drugs & Taxation",4.5,1
173317,Shadow World,4.5,1
102338,Shaolin Temple (Shao Lin si),4.5,1
8656,"Short Film About Killing, A (Krótki film o zabijaniu)",4.5,1
38159,"Short Film About Love, A (Krótki film o milosci)",4.5,1
100159,Sightseers,4.5,1
112868,"Signal, The",4.5,1
143367,Silence,4.5,1
115877,"Simpsons: The Longest Daycare, The",4.5,1
91323,"Sitter, The",4.5,1
76060,"Slammin' Salmon, The",4.5,1
7782,Sniper,4.5,1
95690,Some Guy Who Kills People,4.5,1
4231,Someone Like You,4.5,1
43684,Something New,4.5,1
188189,Sorry to Bother You,4.5,1
8363,Soul Plane,4.5,1
62208,"Sound of the Mountain (Thunder of the Mountain, The) (Yama no oto)",4.5,1
60030,Spiral,4.5,1
95633,Spirit Camp,4.5,1
4850,Spriggan (Supurigan),4.5,1
130840,Spring,4.5,1
25769,"Steamboat Bill, Jr.",4.5,1
136562,Steve Jobs,4.5,1
69394,"Stoning of Soraya M., The",4.5,1
164200,Storks,4.5,1
1718,Stranger in the House,4.5,1
59727,"Strangers, The",4.5,1
27176,Style Wars,4.5,1
61289,Sukiyaki Western Django,4.5,1
82857,Sweetgrass,4.5,1
160527,Sympathy for the Underdog,4.5,1
27869,Tae Guk Gi: The Brotherhood of War (Taegukgi hwinalrimyeo),4.5,1
90057,Take Shelter,4.5,1
140816,Tangerine,4.5,1
116411,Tangerines,4.5,1
8605,Taxi 3,4.5,1
7386,"Ten Commandments, The",4.5,1
55020,"Ten, The",4.5,1
70708,Tetro,4.5,1
157108,Texas - Doc Snyder hält die Welt in Atem,4.5,1
134252,That Munchhausen,4.5,1
131023,That Sugar Film,4.5,1
173535,The Adventures of Sherlock Holmes and Doctor Watson: The Hunt for the Tiger,4.5,1
7379,The Alamo,4.5,1
131104,The Brain,4.5,1
142456,The Brand New Testament,4.5,1
159441,The Do-Over,4.5,1
120625,The Fool,4.5,1
136540,The FP,4.5,1
162602,The Girl on the Train,4.5,1
180985,The Greatest Showman,4.5,1
113275,The Hundred-Foot Journey,4.5,1
135532,The Last Witch Hunter,4.5,1
147936,The Lord's Lantern in Budapest,4.5,1
175435,The Magic Ring,4.5,1
7940,The Magician,4.5,1
188833,The Man Who Killed Don Quixote,4.5,1
128900,The Natural Love,4.5,1
127204,The Overnight,4.5,1
160565,The Purge: Election Year,4.5,1
160848,The Red Turtle,4.5,1
131920,The Road Within,4.5,1
135436,The Secret Life of Pets,4.5,1
134326,The Taming of the Scoundrel,4.5,1
8025,The Thief,4.5,1
6436,This Boy's Life,4.5,1
7184,This Property is Condemned,4.5,1
77688,Three Men and a Cradle (3 hommes et un couffin),4.5,1
7939,Through a Glass Darkly (Såsom i en spegel),4.5,1
3287,"Tigger Movie, The",4.5,1
3592,"Time Masters (Maîtres du temps, Les)",4.5,1
26524,"Times of Harvey Milk, The",4.5,1
8730,To End All Wars,4.5,1
121097,To Grandmother's House We Go,4.5,1
7215,To Have and Have Not,4.5,1
183959,Tom Segura: Disgraceful,4.5,1
150696,Tomorrow,4.5,1
87660,Too Big to Fail,4.5,1
117109,Too Many Cooks,4.5,1
32511,"Touch of Zen, A (Xia nu)",4.5,1
90717,Tower Heist,4.5,1
74228,Triangle,4.5,1
32898,"Trip to the Moon, A (Voyage dans la lune, Le)",4.5,1
4338,Twelve O'Clock High,4.5,1
141830,Unbelievable Adventures of Italians in Russia,4.5,1
105746,UnHung Hero,4.5,1
103483,V/H/S/2,4.5,1
173291,Valerian and the City of a Thousand Planets,4.5,1
2328,Vampires,4.5,1
109161,Venus in Fur (La Vénus à la fourrure),4.5,1
141004,Victor Frankenstein,4.5,1
91470,Violet & Daisy,4.5,1
59018,"Visitor, The",4.5,1
42422,Voices of a Distant Star (Hoshi no koe),4.5,1
41724,Wal-Mart: The High Cost of Low Price,4.5,1
56805,Walk Hard: The Dewey Cox Story,4.5,1
8813,We Don't Live Here Anymore,4.5,1
32469,We're No Angels,4.5,1
7023,"Wedding Banquet, The (Xi yan)",4.5,1
31433,"Wedding Date, The",4.5,1
72178,Welcome to Dongmakgol,4.5,1
132800,Welcome to Me,4.5,1
6533,"What's Up, Doc?",4.5,1
90576,What's Your Number?,4.5,1
53022,Wheels on Meals (Kuai can che),4.5,1
26059,When a Woman Ascends the Stairs (Onna ga kaidan wo agaru toki),4.5,1
71108,"White Ribbon, The (Das weiße Band)",4.5,1
167018,Why Him?,4.5,1
7572,Wit,4.5,1
3641,"Woman of Paris, A",4.5,1
30820,"Woodsman, The",4.5,1
71429,World's Greatest Dad,4.5,1
1652,Year of the Horse,4.5,1
8748,"Yesterday, Today and Tomorrow (Ieri, oggi, domani)",4.5,1
6515,You Only Live Once,4.5,1
104457,You're Next,4.5,1
40962,"Yours, Mine and Ours",4.5,1
65225,Zeitgeist: Addendum,4.5,1
58376,Zeitgeist: The Movie,4.5,1
87867,Zookeeper,4.5,1
589,Terminator 2: Judgment Day,4.49,147
7153,"Lord of the Rings: The Return of the King, The",4.49,118
1206,"Clockwork Orange, A",4.49,83
3949,Requiem for a Dream,4.49,61
60069,WALL·E,4.49,56
1201,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il)",4.49,55
2542,"Lock, Stock & Two Smoking Barrels",4.49,46
903,Vertigo,4.49,40
2019,Seven Samurai (Shichinin no samurai),4.49,38
3421,Animal House,4.49,34
608,Fargo,4.48,130
1193,One Flew Over the Cuckoo's Nest,4.48,100
293,Léon: The Professional (a.k.a. The Professional) (Léon),4.48,88
3114,Toy Story 2,4.48,52
1233,"Boot, Das (Boat, The)",4.48,29
57669,In Bruges,4.48,29
56367,Juno,4.48,29
2160,Rosemary's Baby,4.48,23
112552,Whiplash,4.48,21
68237,Moon,4.48,21
1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark),4.47,147
2858,American Beauty,4.47,143
6016,City of God (Cidade de Deus),4.47,51
1203,12 Angry Men,4.47,46
6711,Lost in Translation,4.47,46
1276,Cool Hand Luke,4.47,43
51255,Hot Fuzz,4.47,40
1207,To Kill a Mockingbird,4.47,39
17,Sense and Sensibility,4.47,38
8636,Spider-Man 2,4.47,37
745,Wallace & Gromit: A Close Shave,4.47,32
5995,"Pianist, The",4.47,31
2288,"Thing, The",4.47,30
106782,"Wolf of Wall Street, The",4.47,29
926,All About Eve,4.47,18
54997,3:10 to Yuma,4.47,17
348,Bullets Over Broadway,4.47,16
362,"Jungle Book, The",4.47,16
168252,Logan,4.47,16
1059,William Shakespeare's Romeo + Juliet,4.47,16
2067,Doctor Zhivago,4.47,15
4878,Donnie Darko,4.46,71
778,Trainspotting,4.46,70
68157,Inglourious Basterds,4.46,58
1219,Psycho,4.46,57
1394,Raising Arizona,4.46,39
74458,Shutter Island,4.46,38
899,Singin' in the Rain,4.46,34
1263,"Deer Hunter, The",4.46,28
1884,Fear and Loathing in Las Vegas,4.46,28
122882,Mad Max: Fury Road,4.46,26
31658,Howl's Moving Castle (Hauru no ugoku shiro),4.46,25
1967,Labyrinth,4.46,24
58,"Postman, The (Postino, Il)",4.46,23
1188,Strictly Ballroom,4.46,14
53996,Transformers,4.46,14
1257,Better Off Dead...,4.46,14
72226,Fantastic Mr. Fox,4.46,14
5013,Gosford Park,4.46,14
104841,Gravity,4.46,14
84152,Limitless,4.46,14
162,Crumb,4.46,13
3785,Scary Movie,4.46,13
1237,"Seventh Seal, The (Sjunde inseglet, Det)",4.46,12
106696,Frozen,4.46,12
1982,Halloween,4.46,12
96610,Looper,4.46,12
48774,Children of Men,4.45,40
910,Some Like It Hot,4.45,32
2300,"Producers, The",4.45,22
475,In the Name of the Father,4.45,22
134853,Inside Out,4.45,22
98809,"Hobbit: An Unexpected Journey, The",4.45,20
471,"Hudsucker Proxy, The",4.45,20
215,Before Sunrise,4.45,19
955,Bringing Up Baby,4.45,11
112183,Birdman: Or (The Unexpected Virtue of Ignorance),4.45,10
86882,Midnight in Paris,4.45,10
96821,"Perks of Being a Wallflower, The",4.45,10
1680,Sliding Doors,4.45,10
595,Beauty and the Beast,4.44,76
5618,Spirited Away (Sen to Chihiro no kamikakushi),4.44,62
48780,"Prestige, The",4.44,52
3275,"Boondock Saints, The",4.44,35
112852,Guardians of the Galaxy,4.44,34
54503,Superbad,4.44,33
4308,Moulin Rouge,4.44,27
76093,How to Train Your Dragon,4.44,26
969,"African Queen, The",4.44,25
1274,Akira,4.44,25
1084,Bonnie and Clyde,4.44,24
216,Billy Madison,4.44,17
122900,Ant-Man,4.44,9
83134,Tucker & Dale vs Evil,4.44,9
207,"Walk in the Clouds, A",4.44,9
8014,"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom)",4.44,8
6385,Whale Rider,4.44,8
3741,Badlands,4.44,8
176371,Blade Runner 2049,4.44,8
112290,Boyhood,4.44,8
3543,Diner,4.44,8
122922,Doctor Strange,4.44,8
96737,Dredd,4.44,8
77455,Exit Through the Gift Shop,4.44,8
7981,Infernal Affairs (Mou gaan dou),4.44,8
3334,Key Largo,4.44,8
71899,Mary and Max,4.44,8
7361,Eternal Sunshine of the Spotless Mind,4.43,94
1073,Willy Wonka & the Chocolate Factory,4.43,74
3996,"Crouching Tiger, Hidden Dragon (Wo hu cang long)",4.43,65
1356,Star Trek: First Contact,4.43,56
68954,Up,4.43,50
63082,Slumdog Millionaire,4.43,44
99114,Django Unchained,4.43,41
1282,Fantasia,4.43,30
54001,Harry Potter and the Order of the Phoenix,4.43,30
2078,"Jungle Book, The",4.43,30
2761,"Iron Giant, The",4.43,27
1287,Ben-Hur,4.43,23
122886,Star Wars: Episode VII - The Force Awakens,4.43,21
3508,"Outlaw Josey Wales, The",4.43,15
838,Emma,4.43,15
4718,American Pie 2,4.43,14
61323,Burn After Reading,4.43,14
3730,"Conversation, The",4.43,14
66934,Dr. Horrible's Sing-Along Blog,4.43,14
277,Miracle on 34th Street,4.43,14
54190,Across the Universe,4.43,7
412,"Age of Innocence, The",4.43,7
4103,Empire of the Sun,4.43,7
125,Flirting With Disaster,4.43,7
1049,"Ghost and the Darkness, The",4.43,7
6993,Hannah and Her Sisters,4.43,7
2301,History of the World: Part I,4.43,7
1131,Jean de Florette,4.43,7
2565,"King and I, The",4.43,7
2935,"Lady Eve, The",4.43,7
103141,Monsters University,4.43,7
1279,Night on Earth,4.43,7
3831,Saving Grace,4.43,7
76,Screamers,4.43,7
4823,Serendipity,4.43,7
118696,The Hobbit: The Battle of the Five Armies,4.43,7
3798,What Lies Beneath,4.43,7
32,Twelve Monkeys (a.k.a. 12 Monkeys),4.42,113
6874,Kill Bill: Vol. 1,4.42,80
1258,"Shining, The",4.42,73
49272,Casino Royale,4.42,50
55820,No Country for Old Men,4.42,45
70286,District 9,4.42,36
29,"City of Lost Children, The (Cité des enfants perdus, La)",4.42,25
81834,Harry Potter and the Deathly Hallows: Part 1,4.42,24
1408,"Last of the Mohicans, The",4.42,24
1244,Manhattan,4.42,24
3424,Do the Right Thing,4.42,19
741,Ghost in the Shell (Kôkaku kidôtai),4.42,19
166528,Rogue One: A Star Wars Story,4.42,19
933,To Catch a Thief,4.42,19
1958,Terms of Endearment,4.42,13
1449,Waiting for Guffman,4.42,13
106100,Dallas Buyers Club,4.42,13
1224,Henry V,4.42,13
175,Kids,4.42,13
2366,King Kong,4.42,13
5225,And Your Mother Too (Y tu mamá también),4.42,12
3836,Kelly's Heroes,4.42,12
1227,Once Upon a Time in America,4.42,12
5291,Rashomon (Rashômon),4.42,12
5110,Super Troopers,4.42,12
64969,Yes Man,4.42,12
7439,"Punisher, The",4.42,6
8783,"Village, The",4.42,6
122912,Avengers: Infinity War - Part I,4.42,6
1354,Breaking the Waves,4.42,6
2357,Central Station (Central do Brasil),4.42,6
57504,"Girl Who Leapt Through Time, The (Toki o kakeru shôjo)",4.42,6
97,"Hate (Haine, La)",4.42,6
4880,Life as a House,4.42,6
107,Muppet Treasure Island,4.42,6
7132,"Night at the Opera, A",4.42,6
1214,Alien,4.41,103
7438,Kill Bill: Vol. 2,4.41,68
1234,"Sting, The",4.41,45
25,Leaving Las Vegas,4.41,39
89745,"Avengers, The",4.41,35
91658,"Girl with the Dragon Tattoo, The",4.41,23
2289,"Player, The",4.41,23
79702,Scott Pilgrim vs. the World,4.41,23
3740,Big Trouble in Little China,4.41,17
6350,Laputa: Castle in the Sky (Tenkû no shiro Rapyuta),4.41,17
7451,Mean Girls,4.41,17
4235,Amores Perros (Love's a Bitch),4.41,16
31878,Kung Fu Hustle (Gong fu),4.41,11
41997,Munich,4.41,11
4873,Waking Life,4.41,11
2762,"Sixth Sense, The",4.4,120
3147,"Green Mile, The",4.4,81
6,Heat,4.4,68
1220,"Blues Brothers, The",4.4,49
1278,Young Frankenstein,4.4,46
337,What's Eating Gilbert Grape,4.4,45
3671,Blazing Saddles,4.4,41
51662,300,4.4,36
4848,Mulholland Drive,4.4,31
2076,Blue Velvet,4.4,30
6807,Monty Python's The Meaning of Life,4.4,26
4720,"Others, The",4.4,26
88125,Harry Potter and the Deathly Hallows: Part 2,4.4,25
44199,Inside Man,4.4,25
3681,For a Few Dollars More (Per qualche dollaro in più),4.4,24
60684,Watchmen,4.4,24
2064,Roger & Me,4.4,21
59369,Taken,4.4,21
112,Rumble in the Bronx (Hont faan kui),4.4,20
902,Breakfast at Tiffany's,4.4,20
47610,"Illusionist, The",4.4,20
6283,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira),4.4,10
4105,"Evil Dead, The",4.4,10
2991,Live and Let Die,4.4,10
1103,Rebel Without a Cause,4.4,10
98961,Zero Dark Thirty,4.4,10
53123,Once,4.4,5
98491,Paperman,4.4,5
2901,Phantasm,4.4,5
72737,"Princess and the Frog, The",4.4,5
3685,Prizzi's Honor,4.4,5
188,"Prophecy, The",4.4,5
373,Red Rock West,4.4,5
2411,Rocky IV,4.4,5
4388,Scary Movie 2,4.4,5
3365,"Searchers, The",4.4,5
3618,Small Time Crooks,4.4,5
931,Spellbound,4.4,5
322,Swimming with Sharks,4.4,5
119141,The Interview,4.4,5
1792,U.S. Marshals,4.4,5
1295,"Unbearable Lightness of Being, The",4.4,5
37384,Waiting...,4.4,5
60072,Wanted,4.4,5
7063,"Aguirre: The Wrath of God (Aguirre, der Zorn Gottes)",4.4,5
8254,Arizona Dream,4.4,5
8810,AVP: Alien vs. Predator,4.4,5
99813,"Batman: The Dark Knight Returns, Part 2",4.4,5
88,Black Sheep,4.4,5
1589,Cop Land,4.4,5
724,"Craft, The",4.4,5
187593,Deadpool 2,4.4,5
1701,Deconstructing Harry,4.4,5
174055,Dunkirk,4.4,5
3676,Eraserhead,4.4,5
1416,Evita,4.4,5
168250,Get Out,4.4,5
2550,"Haunting, The",4.4,5
248,Houseguest,4.4,5
86781,Incendies,4.4,5
942,Laura,4.4,5
267,Major Payne,4.4,5
60766,Man on Wire,4.4,5
273,Mary Shelley's Frankenstein (Frankenstein),4.4,5
8042,Mean Streets,4.4,5
79357,Mr. Nobody,4.4,5
3505,No Way Out,4.4,5
1288,This Is Spinal Tap,4.39,44
59315,Iron Man,4.39,42
78499,Toy Story 3,4.39,37
4979,"Royal Tenenbaums, The",4.39,36
34405,Serenity,4.39,33
1242,Glory,4.39,33
1997,"Exorcist, The",4.39,31
3000,Princess Mononoke (Mononoke-hime),4.39,31
71535,Zombieland,4.39,31
73017,Sherlock Holmes,4.39,28
109374,"Grand Budapest Hotel, The",4.39,23
8949,Sideways,4.39,22
2948,From Russia with Love,4.39,18
5630,Red Dragon,4.39,14
106918,"Secret Life of Walter Mitty, The",4.39,14
97921,Silver Linings Playbook,4.39,14
108932,The Lego Movie,4.39,14
94864,Prometheus,4.39,9
6618,Shaolin Soccer (Siu lam juk kau),4.39,9
128360,The Hateful Eight,4.39,9
103341,"World's End, The",4.39,9
6440,Barton Fink,4.39,9
428,"Bronx Tale, A",4.39,9
3088,Harvey,4.39,9
80906,Inside Job,4.39,9
1291,Indiana Jones and the Last Crusade,4.38,98
34,Babe,4.38,75
32587,Sin City,4.38,53
91529,"Dark Knight Rises, The",4.38,44
1954,Rocky,4.38,42
8665,"Bourne Supremacy, The",4.38,41
6502,28 Days Later,4.38,37
913,"Maltese Falcon, The",4.38,33
6942,Love Actually,4.38,32
1748,Dark City,4.38,28
1639,Chasing Amy,4.38,26
1917,Armageddon,4.38,25
1261,Evil Dead II (Dead by Dawn),4.38,25
7090,Hero (Ying xiong),4.38,25
69481,"Hurt Locker, The",4.38,25
44555,"Lives of Others, The (Das leben der Anderen)",4.38,25
8950,The Machinist,4.38,25
1249,"Femme Nikita, La (Nikita)",4.38,24
38061,Kiss Kiss Bang Bang,4.38,24
2710,"Blair Witch Project, The",4.38,20
915,Sabrina,4.38,16
5617,Secretary,4.38,16
8917,Team America: World Police,4.38,16
1186,"Sex, Lies, and Videotape",4.38,13
31410,"Downfall (Untergang, Der)",4.38,13
7156,"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The",4.38,12
1281,"Great Dictator, The",4.38,12
102125,Iron Man 3,4.38,12
176,Living in Oblivion,4.38,12
1303,"Man Who Would Be King, The",4.38,12
832,Ransom,4.38,12
81847,Tangled,4.38,12
281,Nobody's Fool,4.38,8
2065,"Purple Rose of Cairo, The",4.38,8
158238,The Nice Guys,4.38,8
1211,"Wings of Desire (Himmel über Berlin, Der)",4.38,8
5008,Witness for the Prosecution,4.38,8
1367,101 Dalmatians,4.38,8
965,"39 Steps, The",4.38,8
95510,"Amazing Spider-Man, The",4.38,8
2125,Ever After: A Cinderella Story,4.38,8
1095,Glengarry Glen Ross,4.38,8
1753,Half Baked,4.38,8
8910,I Heart Huckabees,4.38,8
1950,In the Heat of the Night,4.38,8
2912,"Limey, The",4.38,8
6857,Ninja Scroll (Jûbei ninpûchô),4.38,8
4713,Altered States,4.38,4
6548,Bad Boys II,4.38,4
2730,Barry Lyndon,4.38,4
1216,"Big Blue, The (Grand bleu, Le)",4.38,4
2033,"Black Cauldron, The",4.38,4
2677,Buena Vista Social Club,4.38,4
177765,Coco,4.38,4
101142,"Croods, The",4.38,4
839,"Crow: City of Angels, The",4.38,4
108190,Divergent,4.38,4
33154,Enron: The Smartest Guys in the Room,4.38,4
1057,Everyone Says I Love You,4.38,4
3038,"Face in the Crowd, A",4.38,4
6305,Fahrenheit 451,4.38,4
934,Father of the Bride,4.38,4
830,"First Wives Club, The",4.38,4
129354,Focus,4.38,4
77800,Four Lions,4.38,4
4047,Gettysburg,4.38,4
73323,"Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes)",4.38,4
37731,Green Street Hooligans (a.k.a. Hooligans),4.38,4
60074,Hancock,4.38,4
152970,Hunt for the Wilderpeople,4.38,4
49932,Inland Empire,4.38,4
81156,Jackass 3D,4.38,4
3310,"Kid, The",4.38,4
663,Kids in the Hall: Brain Candy,4.38,4
6001,"King of Comedy, The",4.38,4
6187,"Life of David Gale, The",4.38,4
2025,Lolita,4.38,4
3616,Loser,4.38,4
4994,"Majestic, The",4.38,4
96728,"Master, The",4.38,4
1611,My Own Private Idaho,4.38,4
3521,Mystery Train,4.38,4
45431,Over the Hedge,4.38,4
2401,Pale Rider,4.38,4
72356,Partly Cloudy,4.38,4
1616,"Peacemaker, The",4.38,4
98243,Rise of the Guardians,4.38,4
2986,RoboCop 2,4.38,4
140174,Room,4.38,4
2457,Running Scared,4.38,4
48082,"Science of Sleep, The (La science des rêves)",4.38,4
1755,Shooting Fish,4.38,4
1290,Some Kind of Wonderful,4.38,4
5620,Sweet Home Alabama,4.38,4
